noNhlRank;Travis Konecny;PHI;NA;R;76;33;35;68;66;35;101;5500000;noPoolRank;no;27;24;2015;0;53.60;0.70;1.11;2.28
noNhlRank;Jaden Schwartz;SEA;NA;L;62;13;17;30;26;17;43;5500000;noPoolRank;no;32;14;2010;1;50.80;0.59;0.30;1.25
noNhlRank;Andrei Kuzmenko;CGY;NA;L;72;22;24;46;44;24;68;5500000;noPoolRank;no;28;0;0;0;41.48;0.68;0.73;2.05
noNhlRank;Zach Hyman;EDM;NA;C;80;54;23;77;108;23;131;5500000;noPoolRank;no;32;123;2010;3;63.10;9.50;1.76;2.54
noNhlRank;Phillip Danault;LAK;NA;C;78;17;30;47;34;30;64;5500000;noPoolRank;no;31;26;2011;2;57.70;4.59;0.74;1.87
noNhlRank;Adrian Kempe;LAK;NA;C;77;28;47;75;56;47;103;5500000;noPoolRank;no;28;29;2014;1;51.60;-4.20;1.01;2.08
noNhlRank;Josh Anderson;MTL;NA;R;78;9;11;20;18;11;29;5500000;noPoolRank;no;30;95;2012;2;42.80;-5.50;0.41;0.94
noNhlRank;Andre Burakovsky;SEA;NA;L;49;7;9;16;14;9;23;5500000;noPoolRank;no;29;23;2013;2;48.20;-2.90;0.21;0.73
noNhlRank;Tyler Bertuzzi;CHI;NA;L;80;21;22;43;42;22;64;5500000;noPoolRank;no;29;58;2013;3;55.30;3.70;0.81;1.88
noNhlRank;Jake DeBrusk;VAN;NA;L;80;19;21;40;38;21;59;5500000;noPoolRank;no;27;14;2015;6;52.39;3.50;0.77;1.48
noNhlRank;Brett Pesce;NJD;NA;D;70;3;10;13;9;20;29;5500000;noPoolRank;no;29;66;2013;5;55.60;-3.00;0.10;0.50
noNhlRank;Sean Monahan;CLB;NA;C;83;26;33;59;52;33;85;5500000;noPoolRank;no;29;6;2013;4;58.08;0.53;1.03;1.72
noNhlRank;Jonathan Marchessault;NAS;NA;L;82;42;27;69;84;27;111;5500000;noPoolRank;no;33;0;0;4;50.30;-0.60;1.42;2.34
noNhlRank;Oliver Bjorkstrand;SEA;NA;R;82;20;39;59;40;39;79;5400000;noPoolRank;no;29;89;2013;1;52.40;2.50;0.62;1.70
noNhlRank;Teuvo Teravainen;CHI;NA;C;76;25;28;53;50;28;78;5400000;noPoolRank;no;30;18;2012;2;55.20;-3.00;0.92;1.58
noNhlRank;Jaccob Slavin;CAR;NA;D;81;6;31;37;18;62;80;5300000;noPoolRank;no;30;120;2012;0;59.00;2.50;0.13;1.26
noNhlRank;Charlie Coyle;BOS;NA;C;82;25;35;60;50;35;85;5250000;noPoolRank;no;32;28;2010;1;47.90;-2.60;0.81;2.08
noNhlRank;Joel Eriksson Ek;MIN;NA;C;77;30;34;64;60;34;94;5250000;noPoolRank;no;27;20;2015;4;55.40;6.40;0.90;1.99
noNhlRank;Shea Theodore;VGK;NA;D;47;5;37;42;15;74;89;5200000;noPoolRank;no;29;26;2013;0;52.30;1.90;0.22;1.58
noNhlRank;Erik Cernak;TBL;NA;D;69;2;11;13;6;22;28;5200000;noPoolRank;no;27;43;2015;6;47.40;-3.10;0.11;0.61
